5.310000000000000000e+02,1.672914759658533058e+03,1.582000000000000000e+03,3.101724547197797165e+03,1.196500000000000000e+03
7.960000000000000000e+02,1.413947595141052489e+03,1.532000000000000000e+03,2.173302624678347001e+03,1.317000000000000000e+03
7.960000000000000000e+02,5.154725531628091630e+02,4.146000000000000000e+03,2.333287670677673759e+03,1.586833333333333030e+03
1.062000000000000000e+03,9.058965519936772353e+02,1.886000000000000000e+03,3.143156158512404090e+02,1.587400000000000091e+03
1.062000000000000000e+03,1.672914759658533058e+03,1.582000000000000000e+03,3.101724547197797165e+03,1.196500000000000000e+03
5.310000000000000000e+02,2.695620121687545065e+02,1.809000000000000000e+03,4.888171176724019347e+02,1.838142857142857110e+03
5.310000000000000000e+02,4.243048035232750408e+03,1.356000000000000000e+03,2.462287583576725865e+03,9.780000000000000000e+02
1.593000000000000000e+03,4.065885219095648154e+03,6.960000000000000000e+02,2.972920470156839656e+03,1.403166666666666970e+03
7.960000000000000000e+02,1.129471659915817327e+03,1.281000000000000000e+03,8.283606864282542119e+02,1.038333333333333258e+03
7.960000000000000000e+02,4.243048035232750408e+03,1.356000000000000000e+03,2.462287583576725865e+03,9.780000000000000000e+02
7.960000000000000000e+02,1.413947595141052489e+03,1.532000000000000000e+03,2.173302624678347001e+03,1.317000000000000000e+03
5.310000000000000000e+02,1.508167781077399923e+03,9.770000000000000000e+02,2.724111739125880831e+03,7.905000000000000000e+02
5.310000000000000000e+02,1.508167781077399923e+03,9.770000000000000000e+02,2.724111739125880831e+03,7.905000000000000000e+02
2.655000000000000000e+03,3.113988130898139843e+02,9.260000000000000000e+02,6.128627708148542297e+02,6.876000000000000227e+02
5.310000000000000000e+02,8.766267210496866369e+01,7.410000000000000000e+02,4.731578388679266141e+02,1.313428571428571331e+03
1.327600000000000000e+04,2.092547355236861677e+03,2.145000000000000000e+03,2.547953444288185892e+03,2.091199999999999818e+03
2.650000000000000000e+02,1.413947595141052489e+03,1.532000000000000000e+03,2.173302624678347001e+03,1.317000000000000000e+03
7.960000000000000000e+02,7.262048256979819882e+01,1.072000000000000000e+03,1.005292769482248474e+02,1.028000000000000000e+03
5.310000000000000000e+03,1.508167781077399923e+03,9.770000000000000000e+02,2.724111739125880831e+03,7.905000000000000000e+02
7.960000000000000000e+02,1.683708461308664937e+03,1.219000000000000000e+03,3.087969457904139290e+03,7.834285714285713311e+02
3.186000000000000000e+03,2.078498504234096345e+03,1.481000000000000000e+03,2.143645753257910656e+03,9.368333333333334849e+02
2.650000000000000000e+02,1.550629441043607812e+03,1.559000000000000000e+03,1.756575353733323936e+03,8.673333333333334849e+02
7.960000000000000000e+02,1.550629441043607812e+03,1.559000000000000000e+03,1.756575353733323936e+03,8.673333333333334849e+02
7.960000000000000000e+02,4.243048035232750408e+03,1.356000000000000000e+03,2.462287583576725865e+03,9.780000000000000000e+02
1.327600000000000000e+04,2.688277699692734586e+03,3.850000000000000000e+02,1.556649173380360025e+03,9.907999999999999545e+02
7.960000000000000000e+02,3.678797561611891069e+03,8.050000000000000000e+02,1.547565480847945537e+03,1.115555555555555657e+03
2.650000000000000000e+02,3.507009555330994317e+03,2.492000000000000000e+03,2.272078701975660806e+03,1.708750000000000000e+03
7.960000000000000000e+02,2.092547355236861677e+03,2.145000000000000000e+03,2.547953444288185892e+03,2.091199999999999818e+03
5.310000000000000000e+02,1.683708461308664937e+03,1.219000000000000000e+03,3.087969457904139290e+03,7.834285714285713311e+02
7.960000000000000000e+02,1.413947595141052489e+03,1.532000000000000000e+03,2.173302624678347001e+03,1.317000000000000000e+03
5.310000000000000000e+02,3.669725169083657420e+03,1.061000000000000000e+03,3.277635355123717090e+03,9.326000000000000227e+02
3.982000000000000000e+03,3.761264353237302203e+03,1.665000000000000000e+03,3.240316143756313068e+03,1.203000000000000000e+03
7.960000000000000000e+02,1.665015171653769812e+03,9.820000000000000000e+02,3.566489531820128605e+02,1.260000000000000000e+03
1.327000000000000000e+03,1.550629441043607812e+03,1.559000000000000000e+03,1.756575353733323936e+03,8.673333333333334849e+02
7.960000000000000000e+02,2.092547355236861677e+03,2.145000000000000000e+03,2.547953444288185892e+03,2.091199999999999818e+03
7.960000000000000000e+02,2.695620121687545065e+02,1.809000000000000000e+03,4.888171176724019347e+02,1.838142857142857110e+03
5.310000000000000000e+02,5.154725531628091630e+02,4.146000000000000000e+03,2.333287670677673759e+03,1.586833333333333030e+03
7.960000000000000000e+02,4.128786410673764635e+02,1.392000000000000000e+03,2.898902546286137749e+03,1.140666666666666742e+03
2.650000000000000000e+02,3.532785433517407228e+02,3.660000000000000000e+02,2.406466450774878467e+03,1.377250000000000000e+03
2.650000000000000000e+02,4.128786410673764635e+02,1.392000000000000000e+03,2.898902546286137749e+03,1.140666666666666742e+03
1.593000000000000000e+03,1.129471659915817327e+03,1.281000000000000000e+03,8.283606864282542119e+02,1.038333333333333258e+03
1.593000000000000000e+03,7.745637617387156752e+03,5.611000000000000000e+03,3.547677575451839402e+02,1.033777777777777601e+03
5.310000000000000000e+02,1.794593934288483013e+02,1.053000000000000000e+03,3.199815684513720839e+02,4.446000000000000227e+02
7.960000000000000000e+02,2.913295288880612588e+03,2.540000000000000000e+02,2.863206681560522611e+03,8.101666666666665151e+02
7.960000000000000000e+02,8.688925791321388203e+01,2.156000000000000000e+03,3.630282390276211686e+02,1.745875000000000000e+03
7.960000000000000000e+02,5.154725531628091630e+02,4.146000000000000000e+03,2.333287670677673759e+03,1.586833333333333030e+03
1.593000000000000000e+03,3.962881386124340111e+02,2.539000000000000000e+03,2.899660155751076218e+03,1.565333333333333030e+03
7.960000000000000000e+02,1.508167781077399923e+03,9.770000000000000000e+02,2.724111739125880831e+03,7.905000000000000000e+02
7.960000000000000000e+02,3.678797561611891069e+03,8.050000000000000000e+02,1.547565480847945537e+03,1.115555555555555657e+03
7.960000000000000000e+02,4.243048035232750408e+03,1.356000000000000000e+03,2.462287583576725865e+03,9.780000000000000000e+02
7.960000000000000000e+02,5.154725531628091630e+02,4.146000000000000000e+03,2.333287670677673759e+03,1.586833333333333030e+03
1.593000000000000000e+03,4.267393602152728249e+02,3.170000000000000000e+03,2.331837200198870050e+03,1.880250000000000000e+03
5.310000000000000000e+02,2.092547355236861677e+03,2.145000000000000000e+03,2.547953444288185892e+03,2.091199999999999818e+03
7.960000000000000000e+02,8.398661431371506296e+02,3.650000000000000000e+02,8.226505343116314179e+02,8.590000000000000000e+02
7.960000000000000000e+02,2.695620121687545065e+02,1.809000000000000000e+03,4.888171176724019347e+02,1.838142857142857110e+03
7.960000000000000000e+02,1.672914759658533058e+03,1.582000000000000000e+03,3.101724547197797165e+03,1.196500000000000000e+03
7.960000000000000000e+02,3.678797561611891069e+03,8.050000000000000000e+02,1.547565480847945537e+03,1.115555555555555657e+03
2.650000000000000000e+02,7.262048256979819882e+01,1.072000000000000000e+03,1.005292769482248474e+02,1.028000000000000000e+03
7.960000000000000000e+02,2.644694738784804713e+02,2.280000000000000000e+02,3.164260961785433324e+02,6.380000000000000000e+02
7.960000000000000000e+02,1.129471659915817327e+03,1.281000000000000000e+03,8.283606864282542119e+02,1.038333333333333258e+03
7.960000000000000000e+02,8.398661431371506296e+02,3.650000000000000000e+02,8.226505343116314179e+02,8.590000000000000000e+02
5.310000000000000000e+02,7.745637617387156752e+03,5.611000000000000000e+03,3.547677575451839402e+02,1.033777777777777601e+03
7.960000000000000000e+02,8.509966147772325940e+01,1.997000000000000000e+03,1.740658911483506301e+02,1.034250000000000000e+03
1.593000000000000000e+03,3.532785433517407228e+02,3.660000000000000000e+02,2.406466450774878467e+03,1.377250000000000000e+03
7.960000000000000000e+02,3.678797561611891069e+03,8.050000000000000000e+02,1.547565480847945537e+03,1.115555555555555657e+03
7.960000000000000000e+02,2.092547355236861677e+03,2.145000000000000000e+03,2.547953444288185892e+03,2.091199999999999818e+03
7.960000000000000000e+02,8.688925791321388203e+01,2.156000000000000000e+03,3.630282390276211686e+02,1.745875000000000000e+03
7.960000000000000000e+02,3.507009555330994317e+03,2.492000000000000000e+03,2.272078701975660806e+03,1.708750000000000000e+03
7.960000000000000000e+02,1.632665020577083794e+02,7.450000000000000000e+02,2.611219498437905031e+02,9.523999999999999773e+02
1.593000000000000000e+03,7.745637617387156752e+03,5.611000000000000000e+03,3.547677575451839402e+02,1.033777777777777601e+03
7.960000000000000000e+02,1.960401059162844831e+03,1.037000000000000000e+03,2.688941624494449570e+03,1.091599999999999909e+03
5.310000000000000000e+02,9.058965519936772353e+02,1.886000000000000000e+03,3.143156158512404090e+02,1.587400000000000091e+03
7.960000000000000000e+02,1.834928963401752071e+03,2.797000000000000000e+03,2.807512564005072818e+03,2.025000000000000000e+03
7.960000000000000000e+02,1.508167781077399923e+03,9.770000000000000000e+02,2.724111739125880831e+03,7.905000000000000000e+02
7.960000000000000000e+02,2.078498504234096345e+03,1.481000000000000000e+03,2.143645753257910656e+03,9.368333333333334849e+02
5.310000000000000000e+02,2.688277699692734586e+03,3.850000000000000000e+02,1.556649173380360025e+03,9.907999999999999545e+02
5.310000000000000000e+02,4.267393602152728249e+02,3.170000000000000000e+03,2.331837200198870050e+03,1.880250000000000000e+03
1.593000000000000000e+03,2.078498504234096345e+03,1.481000000000000000e+03,2.143645753257910656e+03,9.368333333333334849e+02
7.960000000000000000e+02,5.338776832239370378e+03,1.398000000000000000e+03,1.391918079891677280e+03,1.669299999999999955e+03
7.960000000000000000e+02,4.243048035232750408e+03,1.356000000000000000e+03,2.462287583576725865e+03,9.780000000000000000e+02
2.650000000000000000e+02,1.508167781077399923e+03,9.770000000000000000e+02,2.724111739125880831e+03,7.905000000000000000e+02
5.310000000000000000e+02,2.766603123186011999e+02,3.617000000000000000e+03,4.371944366177339703e+02,1.256000000000000000e+03
7.960000000000000000e+02,4.052785441103620201e+02,1.098000000000000000e+03,1.720442837601057420e+02,1.321500000000000000e+03
7.960000000000000000e+02,4.267393602152728249e+02,3.170000000000000000e+03,2.331837200198870050e+03,1.880250000000000000e+03
7.960000000000000000e+02,3.896893474692915902e+02,2.070000000000000000e+02,2.580941078247428777e+02,5.665000000000000000e+02
7.960000000000000000e+02,9.058965519936772353e+02,1.886000000000000000e+03,3.143156158512404090e+02,1.587400000000000091e+03
2.650000000000000000e+02,4.243048035232750408e+03,1.356000000000000000e+03,2.462287583576725865e+03,9.780000000000000000e+02
7.960000000000000000e+02,2.582766113098103915e+02,2.350000000000000000e+02,1.049364152956849694e+03,9.672000000000000455e+02
5.310000000000000000e+02,2.766603123186011999e+02,3.617000000000000000e+03,4.371944366177339703e+02,1.256000000000000000e+03
5.310000000000000000e+02,9.058965519936772353e+02,1.886000000000000000e+03,3.143156158512404090e+02,1.587400000000000091e+03
7.960000000000000000e+02,7.745637617387156752e+03,5.611000000000000000e+03,3.547677575451839402e+02,1.033777777777777601e+03
1.593000000000000000e+03,2.766603123186011999e+02,3.617000000000000000e+03,4.371944366177339703e+02,1.256000000000000000e+03
5.310000000000000000e+02,3.672007744617721414e+02,2.270000000000000000e+02,2.034978005552828563e+03,1.052000000000000000e+03
2.650000000000000000e+02,9.058965519936772353e+02,1.886000000000000000e+03,3.143156158512404090e+02,1.587400000000000091e+03
7.960000000000000000e+02,3.507009555330994317e+03,2.492000000000000000e+03,2.272078701975660806e+03,1.708750000000000000e+03
7.960000000000000000e+02,2.769150852482590835e+03,4.520000000000000000e+02,3.027798692048424073e+03,8.570000000000000000e+02
7.960000000000000000e+02,7.464207185076305962e+01,4.030000000000000000e+02,7.180791422542586133e+01,7.825000000000000000e+02
2.389000000000000000e+03,2.078498504234096345e+03,1.481000000000000000e+03,2.143645753257910656e+03,9.368333333333334849e+02
2.650000000000000000e+02,1.672914759658533058e+03,1.582000000000000000e+03,3.101724547197797165e+03,1.196500000000000000e+03
7.960000000000000000e+02,4.243048035232750408e+03,1.356000000000000000e+03,2.462287583576725865e+03,9.780000000000000000e+02
5.310000000000000000e+02,4.243048035232750408e+03,1.356000000000000000e+03,2.462287583576725865e+03,9.780000000000000000e+02
2.389000000000000000e+03,2.078498504234096345e+03,1.481000000000000000e+03,2.143645753257910656e+03,9.368333333333334849e+02
2.650000000000000000e+02,3.761264353237302203e+03,1.665000000000000000e+03,3.240316143756313068e+03,1.203000000000000000e+03
7.960000000000000000e+02,3.761264353237302203e+03,1.665000000000000000e+03,3.240316143756313068e+03,1.203000000000000000e+03
2.124000000000000000e+03,5.154725531628091630e+02,4.146000000000000000e+03,2.333287670677673759e+03,1.586833333333333030e+03
1.327000000000000000e+03,2.766603123186011999e+02,3.617000000000000000e+03,4.371944366177339703e+02,1.256000000000000000e+03
5.310000000000000000e+02,2.766603123186011999e+02,3.617000000000000000e+03,4.371944366177339703e+02,1.256000000000000000e+03
7.960000000000000000e+02,1.672914759658533058e+03,1.582000000000000000e+03,3.101724547197797165e+03,1.196500000000000000e+03
7.960000000000000000e+02,7.262048256979819882e+01,1.072000000000000000e+03,1.005292769482248474e+02,1.028000000000000000e+03
1.593000000000000000e+03,2.092547355236861677e+03,2.145000000000000000e+03,2.547953444288185892e+03,2.091199999999999818e+03
2.650000000000000000e+02,2.688277699692734586e+03,3.850000000000000000e+02,1.556649173380360025e+03,9.907999999999999545e+02
7.960000000000000000e+02,1.508167781077399923e+03,9.770000000000000000e+02,2.724111739125880831e+03,7.905000000000000000e+02
5.310000000000000000e+02,5.279511253332903834e+03,7.500000000000000000e+01,3.857573461271074848e+03,4.880000000000000000e+02
7.960000000000000000e+02,8.509966147772325940e+01,1.997000000000000000e+03,1.740658911483506301e+02,1.034250000000000000e+03
7.965000000000000000e+03,3.507009555330994317e+03,2.492000000000000000e+03,2.272078701975660806e+03,1.708750000000000000e+03
5.310000000000000000e+02,2.078498504234096345e+03,1.481000000000000000e+03,2.143645753257910656e+03,9.368333333333334849e+02
5.310000000000000000e+02,5.000093334816154993e+02,3.730000000000000000e+02,6.251697889793352942e+02,5.928333333333333712e+02
2.650000000000000000e+02,8.688925791321388203e+01,2.156000000000000000e+03,3.630282390276211686e+02,1.745875000000000000e+03
2.097600000000000000e+04,3.678797561611891069e+03,8.050000000000000000e+02,1.547565480847945537e+03,1.115555555555555657e+03
7.960000000000000000e+02,2.092547355236861677e+03,2.145000000000000000e+03,2.547953444288185892e+03,2.091199999999999818e+03
5.310000000000000000e+02,2.078498504234096345e+03,1.481000000000000000e+03,2.143645753257910656e+03,9.368333333333334849e+02
2.650000000000000000e+02,2.078498504234096345e+03,1.481000000000000000e+03,2.143645753257910656e+03,9.368333333333334849e+02
1.593000000000000000e+03,2.092547355236861677e+03,2.145000000000000000e+03,2.547953444288185892e+03,2.091199999999999818e+03
2.650000000000000000e+02,4.243048035232750408e+03,1.356000000000000000e+03,2.462287583576725865e+03,9.780000000000000000e+02
7.960000000000000000e+02,2.323641217540251546e+03,2.194000000000000000e+03,2.715849042960333009e+03,1.324875000000000000e+03
1.858600000000000000e+04,5.322166730924288913e+01,3.420000000000000000e+02,7.488308359986230300e+01,8.656000000000000227e+02
2.650000000000000000e+02,1.672914759658533058e+03,1.582000000000000000e+03,3.101724547197797165e+03,1.196500000000000000e+03
2.650000000000000000e+02,8.509966147772325940e+01,1.997000000000000000e+03,1.740658911483506301e+02,1.034250000000000000e+03
7.960000000000000000e+02,6.004747573524161908e+02,3.040000000000000000e+02,8.614568948563893400e+02,1.578166666666666970e+03
5.310000000000000000e+02,3.321348935907305417e+02,1.251000000000000000e+03,2.940833992644485306e+02,8.913999999999999773e+02
1.141700000000000000e+04,4.548683937621444215e+02,2.322000000000000000e+03,1.774365198568116284e+02,1.146166666666666742e+03
5.310000000000000000e+02,4.548683937621444215e+02,2.322000000000000000e+03,1.774365198568116284e+02,1.146166666666666742e+03
2.650000000000000000e+02,8.688925791321388203e+01,2.156000000000000000e+03,3.630282390276211686e+02,1.745875000000000000e+03
5.310000000000000000e+02,1.834928963401752071e+03,2.797000000000000000e+03,2.807512564005072818e+03,2.025000000000000000e+03
1.062000000000000000e+03,5.639062073426206325e+02,6.400000000000000000e+02,5.053708671392859628e+02,8.161666666666665151e+02
1.593000000000000000e+03,3.200595561307399748e+03,1.268000000000000000e+03,2.499178164302507412e+03,7.628571428571428896e+02
2.655000000000000000e+03,2.078498504234096345e+03,1.481000000000000000e+03,2.143645753257910656e+03,9.368333333333334849e+02
2.655200000000000000e+04,3.507009555330994317e+03,2.492000000000000000e+03,2.272078701975660806e+03,1.708750000000000000e+03
5.310000000000000000e+02,3.761264353237302203e+03,1.665000000000000000e+03,3.240316143756313068e+03,1.203000000000000000e+03
5.310000000000000000e+02,1.960401059162844831e+03,1.037000000000000000e+03,2.688941624494449570e+03,1.091599999999999909e+03
5.310000000000000000e+02,5.154725531628091630e+02,4.146000000000000000e+03,2.333287670677673759e+03,1.586833333333333030e+03
5.310000000000000000e+02,9.058965519936772353e+02,1.886000000000000000e+03,3.143156158512404090e+02,1.587400000000000091e+03
5.310000000000000000e+02,3.678797561611891069e+03,8.050000000000000000e+02,1.547565480847945537e+03,1.115555555555555657e+03
5.310000000000000000e+02,3.678797561611891069e+03,8.050000000000000000e+02,1.547565480847945537e+03,1.115555555555555657e+03
2.124000000000000000e+03,2.582766113098103915e+02,2.350000000000000000e+02,1.049364152956849694e+03,9.672000000000000455e+02
7.960000000000000000e+02,2.695620121687545065e+02,1.809000000000000000e+03,4.888171176724019347e+02,1.838142857142857110e+03
7.960000000000000000e+02,1.550629441043607812e+03,1.559000000000000000e+03,1.756575353733323936e+03,8.673333333333334849e+02
1.062000000000000000e+03,4.901835788838372991e+02,6.740000000000000000e+02,7.084683089810131378e+02,1.426833333333333030e+03
2.650000000000000000e+02,1.665015171653769812e+03,9.820000000000000000e+02,3.566489531820128605e+02,1.260000000000000000e+03
5.310000000000000000e+02,4.243048035232750408e+03,1.356000000000000000e+03,2.462287583576725865e+03,9.780000000000000000e+02
2.650000000000000000e+02,2.582766113098103915e+02,2.350000000000000000e+02,1.049364152956849694e+03,9.672000000000000455e+02
1.062000000000000000e+03,5.494814154967364175e+02,5.450000000000000000e+02,1.351664721625433913e+03,5.298333333333333712e+02
5.310000000000000000e+02,3.446683663002935191e+03,8.410000000000000000e+02,2.355732727831482407e+03,1.113333333333333258e+03
5.310000000000000000e+02,7.464207185076305962e+01,4.030000000000000000e+02,7.180791422542586133e+01,7.825000000000000000e+02
1.725900000000000000e+04,3.962881386124340111e+02,2.539000000000000000e+03,2.899660155751076218e+03,1.565333333333333030e+03
1.725900000000000000e+04,1.550629441043607812e+03,1.559000000000000000e+03,1.756575353733323936e+03,8.673333333333334849e+02
1.725900000000000000e+04,8.688925791321388203e+01,2.156000000000000000e+03,3.630282390276211686e+02,1.745875000000000000e+03
1.858600000000000000e+04,4.628596583072888393e+02,1.031000000000000000e+03,1.949160319249118345e+02,5.685714285714285552e+02
1.062000000000000000e+03,3.678797561611891069e+03,8.050000000000000000e+02,1.547565480847945537e+03,1.115555555555555657e+03
2.495900000000000000e+04,1.129471659915817327e+03,1.281000000000000000e+03,8.283606864282542119e+02,1.038333333333333258e+03
3.319000000000000000e+04,1.960401059162844831e+03,1.037000000000000000e+03,2.688941624494449570e+03,1.091599999999999909e+03
2.655200000000000000e+04,4.160043971916006740e+03,4.570000000000000000e+02,3.323821437153029365e+03,6.700000000000000000e+02
2.655200000000000000e+04,1.794593934288483013e+02,1.053000000000000000e+03,3.199815684513720839e+02,4.446000000000000227e+02
2.655200000000000000e+04,5.792703159256570871e+03,4.370000000000000000e+02,2.473730653204112969e+03,2.392500000000000000e+03
5.044900000000000000e+04,2.688277699692734586e+03,3.850000000000000000e+02,1.556649173380360025e+03,9.907999999999999545e+02
2.655200000000000000e+04,5.154725531628091630e+02,4.146000000000000000e+03,2.333287670677673759e+03,1.586833333333333030e+03
2.655200000000000000e+04,3.446683663002935191e+03,8.410000000000000000e+02,2.355732727831482407e+03,1.113333333333333258e+03
2.655200000000000000e+04,5.792703159256570871e+03,4.370000000000000000e+02,2.473730653204112969e+03,2.392500000000000000e+03
7.960000000000000000e+02,4.267393602152728249e+02,3.170000000000000000e+03,2.331837200198870050e+03,1.880250000000000000e+03
9.293000000000000000e+03,5.279511253332903834e+03,7.500000000000000000e+01,3.857573461271074848e+03,4.880000000000000000e+02
2.124100000000000000e+04,1.138352068131641317e+03,6.690000000000000000e+02,5.346852719738453743e+02,1.450250000000000000e+03
1.593100000000000000e+04,5.643706514453693899e+02,1.033000000000000000e+03,2.015937111201993048e+03,2.172599999999999909e+03
2.655200000000000000e+04,3.113988130898139843e+02,9.260000000000000000e+02,6.128627708148542297e+02,6.876000000000000227e+02
2.389700000000000000e+04,5.471563188823234896e+02,1.294000000000000000e+03,1.122301850809895313e+03,1.584250000000000000e+03
3.717000000000000000e+03,1.834928963401752071e+03,2.797000000000000000e+03,2.807512564005072818e+03,2.025000000000000000e+03
3.982000000000000000e+03,5.154725531628091630e+02,4.146000000000000000e+03,2.333287670677673759e+03,1.586833333333333030e+03
2.124000000000000000e+03,2.092547355236861677e+03,2.145000000000000000e+03,2.547953444288185892e+03,2.091199999999999818e+03
4.513000000000000000e+03,2.359135811933895468e+02,5.840000000000000000e+02,2.641835274842708827e+02,7.252500000000000000e+02
4.513000000000000000e+03,8.766267210496866369e+01,7.410000000000000000e+02,4.731578388679266141e+02,1.313428571428571331e+03
2.655000000000000000e+03,5.639062073426206325e+02,6.400000000000000000e+02,5.053708671392859628e+02,8.161666666666665151e+02
6.638000000000000000e+03,7.579723153645143157e+02,2.724000000000000000e+03,5.898409445007140448e+02,8.933999999999999773e+02
3.451000000000000000e+03,1.632665020577083794e+02,7.450000000000000000e+02,2.611219498437905031e+02,9.523999999999999773e+02
4.248000000000000000e+03,8.688925791321388203e+01,2.156000000000000000e+03,3.630282390276211686e+02,1.745875000000000000e+03
2.655200000000000000e+04,2.766603123186011999e+02,3.617000000000000000e+03,4.371944366177339703e+02,1.256000000000000000e+03
2.655000000000000000e+03,3.650975738875559955e+02,7.400000000000000000e+02,8.143021133592191063e+02,6.622000000000000455e+02
2.655000000000000000e+03,2.331236607773084870e+03,7.090000000000000000e+02,2.675016263026328488e+03,1.382500000000000000e+03
2.655000000000000000e+03,4.243048035232750408e+03,1.356000000000000000e+03,2.462287583576725865e+03,9.780000000000000000e+02
2.655000000000000000e+03,4.128786410673764635e+02,1.392000000000000000e+03,2.898902546286137749e+03,1.140666666666666742e+03
2.655000000000000000e+03,1.413947595141052489e+03,1.532000000000000000e+03,2.173302624678347001e+03,1.317000000000000000e+03
2.655000000000000000e+03,2.323641217540251546e+03,2.194000000000000000e+03,2.715849042960333009e+03,1.324875000000000000e+03
2.655000000000000000e+03,3.507009555330994317e+03,2.492000000000000000e+03,2.272078701975660806e+03,1.708750000000000000e+03
2.655000000000000000e+03,5.154725531628091630e+02,4.146000000000000000e+03,2.333287670677673759e+03,1.586833333333333030e+03
2.655000000000000000e+03,9.058965519936772353e+02,1.886000000000000000e+03,3.143156158512404090e+02,1.587400000000000091e+03
2.655000000000000000e+03,2.766603123186011999e+02,3.617000000000000000e+03,4.371944366177339703e+02,1.256000000000000000e+03
2.655000000000000000e+03,3.321348935907305417e+02,1.251000000000000000e+03,2.940833992644485306e+02,8.913999999999999773e+02
2.655000000000000000e+03,8.748657888337469331e+02,7.640000000000000000e+02,1.553890773966664938e+03,7.774285714285713311e+02
2.655000000000000000e+03,7.262048256979819882e+01,1.072000000000000000e+03,1.005292769482248474e+02,1.028000000000000000e+03
2.655000000000000000e+03,6.717011850116473681e+01,6.550000000000000000e+02,1.823936173718785199e+02,4.408571428571427759e+02
2.655000000000000000e+03,8.688925791321388203e+01,2.156000000000000000e+03,3.630282390276211686e+02,1.745875000000000000e+03
2.655000000000000000e+03,2.078498504234096345e+03,1.481000000000000000e+03,2.143645753257910656e+03,9.368333333333334849e+02
2.655000000000000000e+03,1.550629441043607812e+03,1.559000000000000000e+03,1.756575353733323936e+03,8.673333333333334849e+02
2.655000000000000000e+03,1.539387227979289605e+02,8.500000000000000000e+02,4.774034327103223632e+02,1.267500000000000000e+03
2.655000000000000000e+03,1.834928963401752071e+03,2.797000000000000000e+03,2.807512564005072818e+03,2.025000000000000000e+03
2.655000000000000000e+03,1.508167781077399923e+03,9.770000000000000000e+02,2.724111739125880831e+03,7.905000000000000000e+02
2.655000000000000000e+03,8.398661431371506296e+02,3.650000000000000000e+02,8.226505343116314179e+02,8.590000000000000000e+02
2.655000000000000000e+03,1.413947595141052489e+03,1.532000000000000000e+03,2.173302624678347001e+03,1.317000000000000000e+03
2.655000000000000000e+03,3.761264353237302203e+03,1.665000000000000000e+03,3.240316143756313068e+03,1.203000000000000000e+03
2.655000000000000000e+03,4.548683937621444215e+02,2.322000000000000000e+03,1.774365198568116284e+02,1.146166666666666742e+03
2.655000000000000000e+03,3.678797561611891069e+03,8.050000000000000000e+02,1.547565480847945537e+03,1.115555555555555657e+03
2.655000000000000000e+03,1.129471659915817327e+03,1.281000000000000000e+03,8.283606864282542119e+02,1.038333333333333258e+03
2.655000000000000000e+03,1.039465844889573702e+02,2.990000000000000000e+02,1.996525060459476038e+02,7.023333333333334849e+02
2.655000000000000000e+03,2.695620121687545065e+02,1.809000000000000000e+03,4.888171176724019347e+02,1.838142857142857110e+03
2.655000000000000000e+03,9.265170058960136146e+01,3.250000000000000000e+02,3.908256836462868478e+02,1.449333333333333030e+03
2.655000000000000000e+03,1.539387227979289605e+02,8.500000000000000000e+02,4.774034327103223632e+02,1.267500000000000000e+03
2.655000000000000000e+03,1.550629441043607812e+03,1.559000000000000000e+03,1.756575353733323936e+03,8.673333333333334849e+02
2.655000000000000000e+03,7.262048256979819882e+01,1.072000000000000000e+03,1.005292769482248474e+02,1.028000000000000000e+03
2.655000000000000000e+03,4.901835788838372991e+02,6.740000000000000000e+02,7.084683089810131378e+02,1.426833333333333030e+03
2.655000000000000000e+03,1.413947595141052489e+03,1.532000000000000000e+03,2.173302624678347001e+03,1.317000000000000000e+03
2.655000000000000000e+03,1.960401059162844831e+03,1.037000000000000000e+03,2.688941624494449570e+03,1.091599999999999909e+03
2.655000000000000000e+03,3.507009555330994317e+03,2.492000000000000000e+03,2.272078701975660806e+03,1.708750000000000000e+03
2.655000000000000000e+03,1.683708461308664937e+03,1.219000000000000000e+03,3.087969457904139290e+03,7.834285714285713311e+02
2.655000000000000000e+03,2.323641217540251546e+03,2.194000000000000000e+03,2.715849042960333009e+03,1.324875000000000000e+03
2.655000000000000000e+03,8.688925791321388203e+01,2.156000000000000000e+03,3.630282390276211686e+02,1.745875000000000000e+03
2.655000000000000000e+03,1.413947595141052489e+03,1.532000000000000000e+03,2.173302624678347001e+03,1.317000000000000000e+03
2.655000000000000000e+03,1.665015171653769812e+03,9.820000000000000000e+02,3.566489531820128605e+02,1.260000000000000000e+03
7.169000000000000000e+03,6.060610245493264756e+02,6.710000000000000000e+02,5.053708671392859628e+02,8.161666666666665151e+02
2.256900000000000000e+04,2.331236607773084870e+03,7.090000000000000000e+02,2.675016263026328488e+03,1.382500000000000000e+03
1.593100000000000000e+04,2.323641217540251546e+03,2.194000000000000000e+03,2.715849042960333009e+03,1.324875000000000000e+03
1.593100000000000000e+04,2.323641217540251546e+03,2.194000000000000000e+03,2.715849042960333009e+03,1.324875000000000000e+03
1.593100000000000000e+04,7.745637617387156752e+03,5.611000000000000000e+03,3.547677575451839402e+02,1.033777777777777601e+03
2.124100000000000000e+04,4.267393602152728249e+02,3.170000000000000000e+03,2.331837200198870050e+03,1.880250000000000000e+03
7.960000000000000000e+02,1.508167781077399923e+03,9.770000000000000000e+02,2.724111739125880831e+03,7.905000000000000000e+02
1.593000000000000000e+03,7.745637617387156752e+03,5.611000000000000000e+03,3.547677575451839402e+02,1.033777777777777601e+03
